$0;-1;1.9-SNAPSHOT;KIEKER;avh-ThinkPad-RSS;1;false;0;NANOSECONDS;1
$1;1283156545631567146;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976298;1283156498821284588;1283156498824526189;SRV0;3;2
$1;1283156545631712653;bookstoreTracing.CRM.getOffers();N/A;6488138950668976298;1283156498821274101;1283156498824533100;SRV0;2;1
$1;1283156545631858516;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976298;1283156498818979964;1283156498824537941;SRV0;0;0
$1;1283156545632003810;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976300;1283156498821096284;1283156498824571923;SRV1;3;2
$1;1283156545632152782;bookstoreTracing.CRM.getOffers();N/A;6488138950668976300;1283156498821085467;1283156498824578800;SRV0;2;1
$1;1283156545632296287;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976300;1283156498819033402;1283156498824583672;SRV0;0;0
$1;1283156545632447253;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976297;1283156498821250486;1283156498824639919;SRV1;3;2
$1;1283156545632602221;bookstoreTracing.CRM.getOffers();N/A;6488138950668976297;1283156498821239867;1283156498824647140;SRV0;2;1
$1;1283156545632757361;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976297;1283156498818941462;1283156498824652023;SRV0;0;0
$1;1283156545632988887;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976296;1283156498821216429;1283156498824691758;SRV0;3;2
$1;1283156545633147118;bookstoreTracing.CRM.getOffers();N/A;6488138950668976296;1283156498821205991;1283156498824698924;SRV0;2;1
$1;1283156545633303572;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976296;1283156498818903697;1283156498824703712;SRV0;0;0
$1;1283156545633467753;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976295;1283156498821182585;1283156498824738887;SRV1;3;2
$1;1283156545633634218;bookstoreTracing.CRM.getOffers();N/A;6488138950668976295;1283156498821172006;1283156498824745756;SRV0;2;1
$1;1283156545633794226;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976295;1283156498818863945;1283156498824750492;SRV0;0;0
$1;1283156545633942855;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976294;1283156498821149091;1283156498824784459;SRV1;3;2
$1;1283156545634095433;bookstoreTracing.CRM.getOffers();N/A;6488138950668976294;1283156498821138400;1283156498824791511;SRV0;2;1
$1;1283156545634894709;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976294;1283156498818821101;1283156498824796310;SRV0;0;0
$1;1283156545635051015;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976293;1283156498821113278;1283156498824830406;SRV0;3;2
$1;1283156545635197909;bookstoreTracing.CRM.getOffers();N/A;6488138950668976293;1283156498821099712;1283156498824837365;SRV0;2;1
$1;1283156545635344268;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976293;1283156498818783237;1283156498824842089;SRV0;0;0
$1;1283156545635497306;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976292;1283156498821074569;1283156498824875635;SRV0;3;2
$1;1283156545635647204;bookstoreTracing.CRM.getOffers();N/A;6488138950668976292;1283156498821063830;1283156498824882638;SRV0;2;1
$1;1283156545635795298;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976292;1283156498818743424;1283156498824887393;SRV0;0;0
$1;1283156545635943587;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976291;1283156498821037027;1283156498824920027;SRV1;3;2
$1;1283156545636096601;bookstoreTracing.CRM.getOffers();N/A;6488138950668976291;1283156498821026619;1283156498824926905;SRV0;2;1
$1;1283156545636242884;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976291;1283156498818704411;1283156498824931608;SRV0;0;0
$1;1283156545636391652;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976290;1283156498821003325;1283156498824965208;SRV0;3;2
$1;1283156545636538432;bookstoreTracing.CRM.getOffers();N/A;6488138950668976290;1283156498820992866;1283156498824972248;SRV0;2;1
$1;1283156545636693824;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976290;1283156498818666833;1283156498824977114;SRV0;0;0
$1;1283156545636843722;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976289;1283156498820965791;1283156498825011552;SRV0;3;2
$1;1283156545637013988;bookstoreTracing.CRM.getOffers();N/A;6488138950668976289;1283156498820955278;1283156498825018520;SRV0;2;1
$1;1283156545637163883;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976289;1283156498818628927;1283156498825023380;SRV0;0;0
$1;1283156545637315682;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976288;1283156498820931269;1283156498825057199;SRV1;3;2
$1;1283156545637465936;bookstoreTracing.CRM.getOffers();N/A;6488138950668976288;1283156498820920548;1283156498825064158;SRV0;2;1
$1;1283156545637616842;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976288;1283156498818589572;1283156498825069008;SRV0;0;0
$1;1283156545637767567;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976287;1283156498820894454;1283156498825102506;SRV0;3;2
$1;1283156545637918515;bookstoreTracing.CRM.getOffers();N/A;6488138950668976287;1283156498820880476;1283156498825109293;SRV0;2;1
$1;1283156545638064386;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976287;1283156498818552847;1283156498825114093;SRV0;0;0
$1;1283156545638217635;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976286;1283156498820856792;1283156498825147948;SRV1;3;2
$1;1283156545638366796;bookstoreTracing.CRM.getOffers();N/A;6488138950668976286;1283156498820846414;1283156498825154880;SRV0;2;1
$1;1283156545638512929;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976286;1283156498818513777;1283156498825159784;SRV0;0;0
$1;1283156545638660921;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976285;1283156498820822693;1283156498825193309;SRV1;3;2
$1;1283156545638837893;bookstoreTracing.CRM.getOffers();N/A;6488138950668976285;1283156498820811737;1283156498825200223;SRV0;2;1
$1;1283156545638989701;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976285;1283156498818476930;1283156498825205019;SRV0;0;0
$1;1283156545639137548;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976284;1283156498820785180;1283156498825238977;SRV1;3;2
$1;1283156545639284352;bookstoreTracing.CRM.getOffers();N/A;6488138950668976284;1283156498820774652;1283156498825246173;SRV0;2;1
$1;1283156545639434409;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976284;1283156498818439800;1283156498825250879;SRV0;0;0
$1;1283156545639585504;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976283;1283156498820751006;1283156498825293735;SRV1;3;2
$1;1283156545639733280;bookstoreTracing.CRM.getOffers();N/A;6488138950668976283;1283156498820740256;1283156498825300685;SRV0;2;1
$1;1283156545639882718;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976283;1283156498818399948;1283156498825305551;SRV0;0;0
$1;1283156545640033061;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976282;1283156498820712297;1283156498825339196;SRV1;3;2
$1;1283156545640183344;bookstoreTracing.CRM.getOffers();N/A;6488138950668976282;1283156498820698446;1283156498825346103;SRV0;2;1
$1;1283156545640329883;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976282;1283156498818363278;1283156498825350755;SRV0;0;0
$1;1283156545640484112;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976281;1283156498820674806;1283156498825385116;SRV0;3;2
$1;1283156545640634221;bookstoreTracing.CRM.getOffers();N/A;6488138950668976281;1283156498820664158;1283156498825391903;SRV0;2;1
$1;1283156545640786540;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976281;1283156498818324755;1283156498825396709;SRV0;0;0
$1;1283156545640949182;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976280;1283156498820636966;1283156498825430450;SRV1;3;2
$1;1283156545641107735;bookstoreTracing.CRM.getOffers();N/A;6488138950668976280;1283156498820626459;1283156498825437427;SRV0;2;1
$1;1283156545641270207;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976280;1283156498818290903;1283156498825442208;SRV0;0;0
$1;1283156545641435446;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976279;1283156498820602825;1283156498825481543;SRV1;3;2
$1;1283156545641584508;bookstoreTracing.CRM.getOffers();N/A;6488138950668976279;1283156498820592201;1283156498825488501;SRV0;2;1
$1;1283156545641729465;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976279;1283156498818255466;1283156498825493223;SRV0;0;0
$1;1283156545641878849;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976278;1283156498820564772;1283156498825526450;SRV0;3;2
$1;1283156545642024131;bookstoreTracing.CRM.getOffers();N/A;6488138950668976278;1283156498820554331;1283156498825533261;SRV0;2;1
$1;1283156545642174327;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976278;1283156498818215984;1283156498825537874;SRV0;0;0
$1;1283156545642321808;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976277;1283156498820530462;1283156498825573077;SRV1;3;2
$1;1283156545642469787;bookstoreTracing.CRM.getOffers();N/A;6488138950668976277;1283156498820519892;1283156498825579957;SRV0;2;1
$1;1283156545642616988;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976277;1283156498818165850;1283156498825584715;SRV0;0;0
$1;1283156545642763527;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976276;1283156498820493071;1283156498825603699;SRV1;3;2
$1;1283156545642907850;bookstoreTracing.CRM.getOffers();N/A;6488138950668976276;1283156498820482638;1283156498825609924;SRV0;2;1
$1;1283156545643055096;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976276;1283156498818130109;1283156498825614964;SRV0;0;0
$1;1283156545643204462;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976275;1283156498820458551;1283156498825633164;SRV1;3;2
$1;1283156545643358961;bookstoreTracing.CRM.getOffers();N/A;6488138950668976275;1283156498820448097;1283156498825639518;SRV0;2;1
$1;1283156545643503019;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976275;1283156498818091927;1283156498825644225;SRV0;0;0
$1;1283156545643652039;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976274;1283156498820411725;1283156498825662081;SRV1;3;2
$1;1283156545643799598;bookstoreTracing.CRM.getOffers();N/A;6488138950668976274;1283156498820400607;1283156498825668412;SRV0;2;1
$1;1283156545643943824;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976274;1283156498818056823;1283156498825673070;SRV0;0;0
$1;1283156545644093596;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976273;1283156498820376210;1283156498825691011;SRV1;3;2
$1;1283156545644244267;bookstoreTracing.CRM.getOffers();N/A;6488138950668976273;1283156498820365077;1283156498825697461;SRV0;2;1
$1;1283156545644390689;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976273;1283156498818021540;1283156498825702171;SRV0;0;0
$1;1283156545644542996;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976272;1283156498820337859;1283156498825720304;SRV1;3;2
$1;1283156545644693718;bookstoreTracing.CRM.getOffers();N/A;6488138950668976272;1283156498820327330;1283156498825726617;SRV0;2;1
$1;1283156545644841475;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976272;1283156498817987185;1283156498825731254;SRV0;0;0
$1;1283156545644987100;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976271;1283156498820301739;1283156498825748852;SRV0;3;2
$1;1283156545645131772;bookstoreTracing.CRM.getOffers();N/A;6488138950668976271;1283156498820178776;1283156498825755155;SRV0;2;1
$1;1283156545645282097;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976271;1283156498817951679;1283156498825759864;SRV0;0;0
$1;1283156545645440311;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976270;1283156498820154595;1283156498825831716;SRV1;3;2
$1;1283156545645607871;bookstoreTracing.CRM.getOffers();N/A;6488138950668976270;1283156498820143781;1283156498825838305;SRV0;2;1
$1;1283156545645755351;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976270;1283156498817916672;1283156498825842924;SRV0;0;0
$1;1283156545645904287;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976269;1283156498820115249;1283156498825861430;SRV1;3;2
$1;1283156545646048634;bookstoreTracing.CRM.getOffers();N/A;6488138950668976269;1283156498820104230;1283156498825868110;SRV0;2;1
$1;1283156545646195041;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976269;1283156498817881114;1283156498825872975;SRV0;0;0
$1;1283156545646346804;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976268;1283156498819823873;1283156498825891025;SRV1;3;2
$1;1283156545646492206;bookstoreTracing.CRM.getOffers();N/A;6488138950668976268;1283156498819813353;1283156498825897289;SRV0;2;1
$1;1283156545646638306;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976268;1283156498817726657;1283156498825901944;SRV0;0;0
$1;1283156545646785925;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976267;1283156498819789374;1283156498825919726;SRV1;3;2
$1;1283156545646936758;bookstoreTracing.CRM.getOffers();N/A;6488138950668976267;1283156498819778665;1283156498825926074;SRV0;2;1
$1;1283156545647081099;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976267;1283156498817690871;1283156498825930816;SRV0;0;0
$1;1283156545647227539;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976263;1283156498819688165;1283156498825949118;SRV1;3;2
$1;1283156545647376514;bookstoreTracing.CRM.getOffers();N/A;6488138950668976263;1283156498819673265;1283156498825955349;SRV0;2;1
$1;1283156545647524497;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976263;1283156498817549065;1283156498825960597;SRV0;0;0
$1;1283156545647672242;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976264;1283156498819649709;1283156498826021234;SRV0;3;2
$1;1283156545647829168;bookstoreTracing.CRM.getOffers();N/A;6488138950668976264;1283156498819639223;1283156498826027895;SRV0;2;1
$1;1283156545647979276;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976264;1283156498817584836;1283156498826032743;SRV0;0;0
$1;1283156545648127999;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976261;1283156498819615051;1283156498826042408;SRV1;3;2
$1;1283156545648316155;bookstoreTracing.CRM.getOffers();N/A;6488138950668976261;1283156498819601611;1283156498826050050;SRV0;2;1
$1;1283156545648468296;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976262;1283156498819577668;1283156498826051391;SRV1;3;2
$1;1283156545648616700;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976261;1283156498817476735;1283156498826055081;SRV0;0;0
$1;1283156545648765690;bookstoreTracing.CRM.getOffers();N/A;6488138950668976262;1283156498819567221;1283156498826058091;SRV0;2;1
$1;1283156545648909532;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976262;1283156498817512891;1283156498826063170;SRV0;0;0
$1;1283156545649058263;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976260;1283156498819543461;1283156498826082164;SRV1;3;2
$1;1283156545649202520;bookstoreTracing.CRM.getOffers();N/A;6488138950668976260;1283156498819530027;1283156498826088524;SRV0;2;1
$1;1283156545649347267;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976260;1283156498817434537;1283156498826093185;SRV0;0;0
$1;1283156545649525773;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976259;1283156498819506409;1283156498826111584;SRV1;3;2
$1;1283156545649757128;bookstoreTracing.CRM.getOffers();N/A;6488138950668976259;1283156498819495724;1283156498826117887;SRV0;2;1
$1;1283156545649904200;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976259;1283156498817399909;1283156498826122503;SRV0;0;0
$1;1283156545650050363;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976258;1283156498819471657;1283156498826141614;SRV0;3;2
$1;1283156545650204989;bookstoreTracing.CRM.getOffers();N/A;6488138950668976258;1283156498819457830;1283156498826147896;SRV0;2;1
$1;1283156545650348960;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976258;1283156498817364156;1283156498826152774;SRV0;0;0
$1;1283156545650494618;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976257;1283156498819434217;1283156498826191465;SRV1;3;2
$1;1283156545650639575;bookstoreTracing.CRM.getOffers();N/A;6488138950668976257;1283156498819423593;1283156498826198132;SRV0;2;1
$1;1283156545650789969;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976257;1283156498817329197;1283156498826203036;SRV0;0;0
$1;1283156545650937678;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976253;1283156498819345955;1283156498826222045;SRV1;3;2
$1;1283156545651082581;bookstoreTracing.CRM.getOffers();N/A;6488138950668976253;1283156498819334976;1283156498826228544;SRV0;2;1
$1;1283156545651230348;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976253;1283156498817241443;1283156498826233373;SRV0;0;0
$1;1283156545651379716;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976255;1283156498819391788;1283156498826251952;SRV1;3;2
$1;1283156545651525392;bookstoreTracing.CRM.getOffers();N/A;6488138950668976255;1283156498819380860;1283156498826258414;SRV0;2;1
$1;1283156545651669818;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976255;1283156498817284161;1283156498826263163;SRV0;0;0
$1;1283156545651823851;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976301;1283156498824483757;1283156498826538935;SRV1;1;1
$1;1283156545652948087;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976223;1283156498824444167;1283156498826575152;SRV1;3;2
$1;1283156545653102677;bookstoreTracing.CRM.getOffers();N/A;6488138950668976223;1283156498824430168;1283156498826584961;SRV0;2;1
$1;1283156545653248623;bookstoreTracing.Bookstore.searchBook();N/A;6488138950668976223;1283156498806360854;1283156498826589679;SRV0;0;0
$1;1283156545653417480;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976303;1283156498824558808;1283156498826611196;SRV1;1;1
$1;1283156545653569968;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976302;1283156498824522809;1283156498826646017;SRV0;1;1
$1;1283156545653716705;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976304;1283156498824594558;1283156498826683279;SRV0;1;1
$1;1283156545653886042;bookstoreTracing.Catalog.getBook(boolean);N/A;6488138950668976307;1283156498824684751;1283156498826732156;SRV0;1;1
